segment_id,osm_id,highway,name,ref,elevation,slope,curvature,distance_to_drainage,land_cover_class,susceptibility_score,risk_tier,model_version
83704268_00_051,83704268,primary,Rannipool - Rumtek - Sirwani Road,SH1,1309.5941772460938,19.449317932128906,0.006963515654206276,352.3206053745417,tree_cover,0.2596959811392786,low,random_forest-extended-v1-20260902
83704268_00_052,83704268,primary,Rannipool - Rumtek - Sirwani Road,SH1,1327.8018798828125,17.194042205810547,0.004795493558049202,309.95656361374915,tree_cover,0.256895743619326,low,random_forest-extended-v1-20260902
83704268_00_053,83704268,primary,Rannipool - Rumtek - Sirwani Road,SH1,1292.2158203125,17.504100799560547,0.008097779005765915,247.41604700322935,tree_cover,0.29647493642066736,low,random_forest-extended-v1-20260902
84626067_00_000,84626067,trunk,,NH10,587.2979125976562,28.674530029296875,-0.14543338119983673,145.79130384196088,tree_cover,0.42476562381043126,moderate,random_forest-extended-v1-20260902
84626067_00_001,84626067,trunk,,NH10,617.81787109375,32.21678161621094,-0.09665647149085999,157.02203972719624,tree_cover,0.5680785206977138,moderate,random_forest-extended-v1-20260902
84626067_00_002,84626067,trunk,,NH10,637.4472961425781,32.8564453125,-0.09005189687013626,186.70396624747931,tree_cover,0.5769575436992076,moderate,random_forest-extended-v1-20260902
84626067_00_003,84626067,trunk,,NH10,663.6519165039062,33.12533187866211,-0.09191840887069702,195.5995595513705,tree_cover,0.5446328903005155,moderate,random_forest-extended-v1-20260902
84626067_00_004,84626067,trunk,,NH10,673.7694396972656,34.6747932434082,-0.15747596323490143,186.70396624747931,tree_cover,0.558426895778345,moderate,random_forest-extended-v1-20260902
84626067_00_005,84626067,trunk,,NH10,675.5093994140625,32.15340042114258,-0.1040363609790802,145.79130384196088,tree_cover,0.5038294929918474,moderate,random_forest-extended-v1-20260902
84626067_00_006,84626067,trunk,,NH10,679.4325256347656,31.989898681640625,-0.18000328540802002,116.63304307356871,tree_cover,0.5434232088500341,moderate,random_forest-extended-v1-20260902
84626081_00_000,84626081,trunk,,NH10,577.2001953125,28.18096923828125,-0.10040384531021118,145.79130384196088,tree_cover,0.44031329849687223,moderate,random_forest-extended-v1-20260902
84626081_00_001,84626081,trunk,,NH10,559.6951293945312,27.110233306884766,-0.1049121841788292,130.39970636758034,tree_cover,0.40875814822455864,low,random_forest-extended-v1-20260902
84696281_00_000,84696281,trunk,,NH310,1841.2706909179688,23.06794548034668,0.014501342549920082,557.0677897964563,tree_cover,0.2522997005256252,low,random_forest-extended-v1-20260902
84696281_00_001,84696281,trunk,,NH310,1843.1488647460938,22.14400863647461,0.04653351381421089,598.2774908074114,tree_cover,0.24620089358460467,low,random_forest-extended-v1-20260902
84696282_00_000,84696282,primary,Gangtok - Assam - Pakyong Road,SH2,1676.35009765625,21.84360694885254,0.04554282873868942,594.7141625618347,tree_cover,0.28119741991758807,low,random_forest-extended-v1-20260902
84696283_00_000,84696283,primary,,,1711.5122680664062,21.828075408935547,0.04462393373250961,615.0941847487371,tree_cover,0.2847332138170991,low,random_forest-extended-v1-20260902
84696285_00_000,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1442.5381469726562,29.486637115478516,-0.06954900920391083,120.22258900738453,tree_cover,0.5045014162370346,moderate,random_forest-extended-v1-20260902
84696285_00_001,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1463.1556396484375,29.589000701904297,-0.051486942917108536,145.79130384196088,tree_cover,0.49420902764594604,moderate,random_forest-extended-v1-20260902
84696285_00_002,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1505.4085693359375,31.01259422302246,-0.023460587486624718,170.02041587784976,tree_cover,0.5567388675599338,moderate,random_forest-extended-v1-20260902
84696285_00_003,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1504.4027099609375,32.42238235473633,-0.007753192447125912,195.5995595513705,tree_cover,0.5957879181085958,high,random_forest-extended-v1-20260902
84696285_00_004,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1521.017578125,32.4632568359375,0.00956227071583271,186.70396624747931,tree_cover,0.6034291003509549,high,random_forest-extended-v1-20260902
84696285_00_005,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1553.47705078125,32.51123046875,-0.023460587486624718,235.08141380687945,tree_cover,0.6104074946130863,high,random_forest-extended-v1-20260902
84696285_00_006,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1561.771240234375,30.788589477539062,-0.031070202589035034,275.0784819325981,tree_cover,0.5652843486787913,moderate,random_forest-extended-v1-20260902
84696285_00_007,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1588.3541259765625,30.961294174194336,-0.050424471497535706,329.88806267097254,tree_cover,0.5669076973017698,moderate,random_forest-extended-v1-20260902
84696285_00_008,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1646.4854125976562,30.382686614990234,-0.02604498527944088,262.4243469155296,tree_cover,0.5515009092554249,moderate,random_forest-extended-v1-20260902
84696285_00_009,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1688.019775390625,28.493070602416992,-0.04071861878037453,157.02203972719624,tree_cover,0.5019145137448562,moderate,random_forest-extended-v1-20260902
84696285_00_010,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1725.2384643554688,29.777891159057617,0.0955222100019455,291.58260768392176,tree_cover,0.47027754929188,moderate,random_forest-extended-v1-20260902
84696285_00_011,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1722.2109375,29.958499908447266,0.03974229097366333,412.36007833871565,tree_cover,0.4756832940267202,moderate,random_forest-extended-v1-20260902
84696285_00_012,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1755.0062255859375,29.97513198852539,0.039570000022649765,414.41674984197584,tree_cover,0.4823288261549926,moderate,random_forest-extended-v1-20260902
84696285_00_013,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1725.796630859375,27.824199676513672,-0.035492394119501114,329.88806267097254,tree_cover,0.4865566958982149,moderate,random_forest-extended-v1-20260902
84696285_00_014,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1826.628662109375,28.913715362548828,-0.02056031860411167,250.82884335095778,tree_cover,0.44591027371446545,moderate,random_forest-extended-v1-20260902
84696285_00_015,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1815.319091796875,28.570911407470703,-0.09918344020843506,212.27534257419205,tree_cover,0.4550444708204637,moderate,random_forest-extended-v1-20260902
84696285_00_016,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1773.415771484375,28.323211669921875,-0.037703488022089005,227.73329671633672,tree_cover,0.47663664311908593,moderate,random_forest-extended-v1-20260902
84696285_00_017,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1777.3198852539062,31.093761444091797,-0.00992121547460556,307.1888716512526,tree_cover,0.5544362646491398,moderate,random_forest-extended-v1-20260902
84696285_00_018,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1774.6140747070312,30.260051727294922,-0.004264255985617638,325.9992659189508,tree_cover,0.5342514675944581,moderate,random_forest-extended-v1-20260902
84696285_00_019,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1826.0830078125,26.94456672668457,0.08057577162981033,380.1772074656567,tree_cover,0.40033020090079235,low,random_forest-extended-v1-20260902
84696285_00_020,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1791.0300903320312,27.34799575805664,0.01035194844007492,354.72555210128104,tree_cover,0.4355234575759661,moderate,random_forest-extended-v1-20260902
84696285_00_021,84696285,primary,Gangtok - Assam - Pakyong Road,SH2,1702.3238525390625,22.68210220336914,-0.005254941992461681,470.1628276137589,tree_cover,0.3054676555871018,low,random_forest-extended-v1-20260902
84994684_00_000,84994684,trunk,,NH710,723.3649291992188,22.806203842163086,0.08402163535356522,594.7141625618347,tree_cover,0.2305227495620484,low,random_forest-extended-v1-20260902
84994684_00_001,84994684,trunk,,NH710,698.1174926757812,23.751665115356445,0.08752493560314178,589.6893300326549,tree_cover,0.23640518855368114,low,random_forest-extended-v1-20260902
84994684_00_002,84994684,trunk,,NH710,666.1390686035156,24.224027633666992,0.1098368912935257,618.5401175080734,tree_cover,0.23397805109790057,low,random_forest-extended-v1-20260902
84994684_00_003,84994684,trunk,,NH710,721.3115844726562,24.16701889038086,0.12733902037143707,618.5401175080734,tree_cover,0.2285123158577534,low,random_forest-extended-v1-20260902
84994684_00_004,84994684,trunk,,NH710,688.2319641113281,25.076549530029297,0.12567350268363953,613.0173273232991,tree_cover,0.24633709379378776,low,random_forest-extended-v1-20260902
84994684_00_005,84994684,trunk,,NH710,611.022216796875,24.69598960876465,0.11806389689445496,589.6893300326549,tree_cover,0.23973239485046316,low,random_forest-extended-v1-20260902
84994684_00_006,84994684,trunk,,NH710,559.0534057617188,25.500736236572266,0.13103613257408142,496.54728838338445,tree_cover,0.31600255690289913,low,random_forest-extended-v1-20260902
84994684_00_007,84994684,trunk,,NH710,555.015625,26.181198120117188,0.062126047909259796,438.344776009123,tree_cover,0.38930317322128954,low,random_forest-extended-v1-20260902
84994684_00_008,84994684,trunk,,NH710,493.9185333251953,25.686214447021484,0.08136186003684998,379.05738998909834,tree_cover,0.3507562693348493,low,random_forest-extended-v1-20260902
84994684_00_009,84994684,trunk,,NH710,430.7158203125,26.123796463012695,0.036572813987731934,287.1755640555846,tree_cover,0.4068281709845737,low,random_forest-extended-v1-20260902
84994684_00_010,84994684,trunk,,NH710,407.81361389160156,25.019752502441406,0.030589215457439423,262.4243469155296,tree_cover,0.31346786020225886,low,random_forest-extended-v1-20260902
84994684_00_011,84994684,trunk,,NH710,448.8419189453125,23.90115737915039,0.08008760958909988,380.1772074656567,tree_cover,0.25213304109858026,low,random_forest-extended-v1-20260902
84994684_00_012,84994684,trunk,,NH710,392.4175720214844,24.38530158996582,0.056935716420412064,260.7994127351607,tree_cover,0.2835328191413023,low,random_forest-extended-v1-20260902
84994684_00_013,84994684,trunk,,NH710,381.1605529785156,25.871017456054688,0.022491438314318657,184.41303327450134,tree_cover,0.43109446351536207,moderate,random_forest-extended-v1-20260902
84994695_00_000,84994695,trunk,,NH710,773.0143432617188,22.709110260009766,0.11734601110219955,619.9131272274983,tree_cover,0.22906892225126949,low,random_forest-extended-v1-20260902
84994695_00_001,84994695,trunk,,NH710,817.9124755859375,24.453336715698242,0.10815703868865967,580.9742299809095,tree_cover,0.23764754946708447,low,random_forest-extended-v1-20260902
84994695_00_002,84994695,trunk,,NH710,858.1099853515625,24.402896881103516,0.09066928178071976,618.5401175080734,tree_cover,0.2424487374196613,low,random_forest-extended-v1-20260902
84994695_00_003,84994695,trunk,,NH710,888.3190612792969,23.760650634765625,0.018090782687067986,590.4097815292349,tree_cover,0.23445597688307132,low,random_forest-extended-v1-20260902
84994695_00_004,84994695,trunk,,NH710,935.2945556640625,26.420391082763672,0.008262893185019493,614.0557560360181,tree_cover,0.3164770434171931,low,random_forest-extended-v1-20260902
84994695_00_005,84994695,trunk,,NH710,954.0968017578125,25.33839988708496,0.04560026153922081,673.1707236377847,tree_cover,0.26294360352260016,low,random_forest-extended-v1-20260902
84994695_00_006,84994695,trunk,,NH710,992.6946105957031,24.712696075439453,0.06710819154977798,734.1862464237614,tree_cover,0.2944256158212407,low,random_forest-extended-v1-20260902
84994695_00_007,84994695,trunk,,NH710,1074.6948852539062,27.010345458984375,0.06706511974334717,756.4307021190222,tree_cover,0.36671637835816756,low,random_forest-extended-v1-20260902
84994695_00_008,84994695,trunk,,NH710,1133.6650390625,29.729290008544922,0.05895297974348068,721.9246199195753,tree_cover,0.4025360055690817,low,random_forest-extended-v1-20260902
84994695_00_009,84994695,trunk,,NH710,1091.9373779296875,26.754222869873047,0.08801309764385223,742.2481410096881,tree_cover,0.3558058561281496,low,random_forest-extended-v1-20260902
84994695_00_010,84994695,trunk,,NH710,1107.7645874023438,28.954612731933594,0.027308467775583267,627.0712838825038,tree_cover,0.3870571648968268,low,random_forest-extended-v1-20260902
84994695_00_011,84994695,trunk,,NH710,1204.33154296875,31.36253547668457,0.027164889499545097,396.5952239273039,tree_cover,0.567190783329163,moderate,random_forest-extended-v1-20260902
84994695_00_012,84994695,trunk,,NH710,1295.007080078125,31.428508758544922,0.10650590062141418,287.1755640555846,tree_cover,0.579510070690785,moderate,random_forest-extended-v1-20260902
84994695_00_013,84994695,trunk,,NH710,1264.9686889648438,31.897937774658203,0.07359790056943893,322.06351682017964,tree_cover,0.5677234466884045,moderate,random_forest-extended-v1-20260902
84994695_00_014,84994695,trunk,,NH710,1217.3407592773438,33.146060943603516,0.04973529651761055,453.59608617258715,tree_cover,0.5902234811673317,moderate,random_forest-extended-v1-20260902
84994695_00_015,84994695,trunk,,NH710,1253.3226318359375,32.79473114013672,0.04973529651761055,408.2156507574905,tree_cover,0.6145081895988386,high,random_forest-extended-v1-20260902
84994695_00_016,84994695,trunk,,NH710,1310.7352294921875,31.80807113647461,0.07443065196275711,360.66776702215355,tree_cover,0.5977610710156108,high,random_forest-extended-v1-20260902
84997650_00_000,84997650,secondary,,MDR,1003.4625854492188,20.0069580078125,0.053769826889038086,769.8001735601117,tree_cover,0.23305169274791865,low,random_forest-extended-v1-20260902
84997652_00_000,84997652,secondary,,MDR,979.8307800292969,18.931316375732422,0.09694363176822662,851.6009381717691,tree_cover,0.21624521699760876,low,random_forest-extended-v1-20260902
84997652_00_001,84997652,secondary,,MDR,1005.0740356445312,20.528879165649414,0.06712254881858826,767.0340842218098,tree_cover,0.2386679695354127,low,random_forest-extended-v1-20260902
84997652_00_002,84997652,secondary,,MDR,1009.9940795898438,21.800479888916016,0.043963473290205,661.0634946155362,tree_cover,0.20715894815747204,low,random_forest-extended-v1-20260902
84997652_00_003,84997652,secondary,,MDR,946.4141540527344,20.850311279296875,0.04865846037864685,743.3927032022933,tree_cover,0.22941561708104866,low,random_forest-extended-v1-20260902
84997652_00_004,84997652,secondary,,MDR,912.1268920898438,20.32282257080078,0.08285865932703018,873.7753404575615,tree_cover,0.2405607223632854,low,random_forest-extended-v1-20260902
84997652_00_005,84997652,secondary,,MDR,900.9756164550781,19.96181869506836,0.056540876626968384,908.1288707592286,tree_cover,0.24221856634900799,low,random_forest-extended-v1-20260902
84997652_00_006,84997652,secondary,,MDR,850.9598999023438,21.570287704467773,0.03481758013367653,789.4299572289681,tree_cover,0.2989548321504071,low,random_forest-extended-v1-20260902
84997653_00_000,84997653,secondary,,MDR,492.5572509765625,28.394620895385742,-0.018176930025219917,212.27534257419205,tree_cover,0.46949965086695633,moderate,random_forest-extended-v1-20260902
84997653_00_001,84997653,secondary,,MDR,499.8759765625,26.761171340942383,-0.0033597168512642384,240.44517801476906,tree_cover,0.4235755291927007,moderate,random_forest-extended-v1-20260902
84997653_00_002,84997653,secondary,,MDR,478.425048828125,24.479232788085938,0.04407115653157234,320.740868452314,tree_cover,0.2752173326271565,low,random_forest-extended-v1-20260902
84997653_00_003,84997653,secondary,,MDR,531.4739379882812,23.291324615478516,0.06707947701215744,379.05738998909834,tree_cover,0.23239961120640393,low,random_forest-extended-v1-20260902
84997653_00_004,84997653,secondary,,MDR,539.12060546875,23.734844207763672,0.054401569068431854,383.5170421109049,tree_cover,0.24170352225961855,low,random_forest-extended-v1-20260902
