Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MZ/AIZ/84E02/2017/39,Mizoram,Aizawl, ,14km SE of Keifang,23.685795,93.019874,,,,Active
MZ/SER/84F01/2018/6,Mizoram,Serchhip, ,North Sailulak Village on PMGSY Sailulak-East Lingdar Road,23.124069,93.145889,,,,Stabilized
MZ/LUN/84A16/2018/64,Mizoram,Lunglei, ,Bualpui V-Lungmawi Section,23.125311,92.820023,,,,Suspended
MZ/LUN/84B10/2020/75,Mizoram,Lunglei,Ruallalung to Zehtet road slide 1,Ruallalung to Zehtet road,22.67,92.68,,,,Active
MZ/CHA/84E07/2017/15,Mizoram,Champhai, ,Near Tuipui Bridge,23.453389,93.2615,,,,Reactivated
MZ/CHA/84E07/2017/109,Mizoram,Champhai, ,MelbukMulkawi Rd,23.397884,93.384281,,,,Active
MZ/CHA/84E07/2017/88,Mizoram,Champhai, ,Zakhowthar Melbuk Rd,23.379469,93.385565,,,,Active
MZ/SER/84A15/2016/52,Mizoram,Serchhip, ,"Near Sainik School Junction, Chhingchhip,  NH-54 Aizawl-Serchhip-Lunglei Road",23.457031,92.857686,,,,Active
MZ/LAW/84B12/2020/6,Mizoram,Lawngtlai,Chhippui road slide,Chhippui road,22.22,92.62,,,,Active
MZ/AIZ/84A11/2016/98,Mizoram,Aizawl, ,"North of Sialsuk, SH-Sialsuk-Samlukhai-Damdia Road",23.411146,92.752193,,,,Active
MZ/AIZ/84A14/2015/102,Mizoram,Aizawl, ,"NW of Lenchim village, Mualpheng-Lenchim Rd",23.655417,92.957167,,,,Reactivated
MZ/SER/84A15/2016/41,Mizoram,Serchhip, ,"Near Presbyterian English School, NH-54 Aizawl-Serchhip-Lunglei Road",23.316221,92.856217,,,,Active
MZ/CHA/84E02/2017/0082,Mizoram,Champhai, ,6.8km N of kawlkulh (Ngopa road),23.657186,93.087169,,,,Active
MZ/LUN/84B13/2018/99,Mizoram,Lunglei, ,Tuipui D,22.906252,92.93174,,,,Reactivated
MZ/AIZ/83H04/2017/15,Mizoram,Aizawl, ,3.5 km from Vanbawng,24.012472,93.047249,,,,Inactive
MZ/CHA/84E02/2017/28,Mizoram,Champhai, ,2km N of Tuisen bridge,23.573051,93.102716,,,,Active
MZ/CHA/84E01/2017/6,Mizoram,Champhai, ,"Ngopa village, 0 pointTuivai R",23.885195,93.202332,,,,Suspended
MZ/SER/84F01/2018/8,Mizoram,Serchhip, ,6 Km Northwest of North Vanlaphai on SH North Vanlaphai-Serchhip Road,23.143806,93.031219,,,,Active
MZ/SER/84A16/2018/39,Mizoram,Serchhip, ,East of Keitum Village (Keitum-Khawlailawng Section),23.223055,92.931114,,,,Reactivated
MZ/KOL/83D12/2016/13,Mizoram,Kolasib, ,New Kawnpui(HM motors),24.030186,92.673377,,,,Active
MIZ/AIZ/84A13/2016/33,Mizoram,Aizawl, ,~19 km from Khawruhlian towards Sesawng on NH 150,23.856821,92.833784,,,,Active
MZ/MAM/84A10/2015/119,Mizoram,Mamit, ,"South of Chungtlang, SH-Reiek- Mamit-Aizawl",23.68225,92.573694,,,,Reactivated
MZ/LUN/84B10/2020/70,Mizoram,Lunglei,S Lungrang to Lalnutui road slide 1,S Lungrang to Lalnutui road,22.73,92.65,,,,Active
MZ/SAI/84F03/2020/28,Mizoram,Saiha,Sesawn village slide 1,Sesawn village near Presbyterean Church of India (PCI) on SH- Marpara - West Banghmun road,22.45,93.09,,,,Dormant
MZ/AIZ/84A10/2015/216,Mizoram,Aizawl, ,"Thuampui, Kendriya Vidhyalaya Pushpak Aizawl",23.741389,92.739528,,,,Active
MZ/KLS/83D11/2020/19,Mizoram,Kolasib,Zero Point slide 5,NH-154,24.26,92.65,,,,Active
MZ/AIZ/83D16/2016/85,Mizoram,Aizawl, ,Sailutar village,24.069857,92.918457,,,,Stabilized
MZ/CHA/84E02/2017/0113,Mizoram,Champhai, ,3.5km S of Dulte,23.633591,93.048668,,,,Active
MZ/CHA/84E07/2017/89,Mizoram,Champhai, ,Zakhowthar Melbuk Rd,23.379812,93.384813,,,,Active
MIZ/AIZ/84A09/2016/116,Mizoram,Kolasib, ,Aizaw-Silchar road,23.986109,92.681581,,,,Suspended
MZ/CHA/84E03/2017/32,Mizoram,Champhai, ,17.5km from Khawzawl to Champhai,23.470722,93.246639,,,,Active
MZ/LAW/84B15/2018/32,Mizoram,Lawngtlai, ,Multi- Modal Road,22.363001,92.861,,,,Active
MZ/LUN/84A16/2018/87,Mizoram,Lunglei, ,Lunglei-Aizawl road (~5 km south of Haulawng Village),23.021145,92.770981,,,,Reactivated
MIZO/LUN/84B09/2005/E-6,Mizoram,Lunglei,Pachang-2 slide, ,22.85558,92.69914,,,, 
MZ/CHA/84E02/2017/0019,Mizoram,Champhai, ,Nw of Khwazawl,23.538538,93.158251,,,,Active
MZ/LUN/84B13/2018/94,Mizoram,Lunglei, ,11 Km S of Leite,22.901035,92.87265,,,,Active
MZ/LUN/84B09/2018/7,Mizoram,Lunglei, ,Haurang-Pachang road,22.862419,92.706055,,,,Active
MZ/CHA/84E03/2017/42,Mizoram,Champhai, ,ChamphaiKhawzawl Rd,23.474611,93.241556,,,,Active
MZ/SER/84A16/2018/46,Mizoram,Serchhip, ,Tuichang river-Khawlailawng Section,23.217224,92.949684,,,,Reactivated
MZ/AIZ/84A14/2015/107,Mizoram,Aizawl, ,1.9 km south of Keifang village on SH Keifang-Seling road near water reservoir,23.658861,92.963722,,,,Reactivated
MZ/CHA/84E02/2017/24,Mizoram,Champhai, ,6km SE of kawlkulh,23.603808,93.092328,,,,Active
MZ/CHA/84E07/2017/60,Mizoram,Champhai, ,Hmunhmeltha road,23.498889,93.311889,,,,Active
MZ/LUN/84B10/2020/74,Mizoram,Lunglei,Lungrang S slide 2,Outside Lungrang S,22.66,92.65,,,,Suspended
MZ/LUN/84A16/2018/1,Mizoram,Lunglei, ,Haulawng-Bualpui V. Section,23.092278,92.789948,,,,Suspended
MZ/KLS/83D11/2020/7,Mizoram,Kolasib,Bilkhawthlir- Kolasib road slide,NH-54,24.3,92.7,,,,Active
MZ/AIZ/83D16/2016/70,Mizoram,Aizawl, ,Turial road,24.039744,92.780045,,,,Stabilized
MZ/LUN/84A16/2018/77,Mizoram,Lunglei, ,Southern outskirts of Thiltlang Village (NH 54),23.018333,92.920555,,,,Suspended
MZ/SER/84A15/2016/36,Mizoram,Serchhip, ,"Near 16km Milestone(Keitum), Serchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.322363,92.854689,,,,Active
MZ/SAI/84B15/2018/63,Mizoram,Saiha, ,"Maubawk Road
",22.424,92.977997,,,,Active
MZ/CHA/84E02/2017/0117,Mizoram,Champhai, ,2.5 km N of kawlkulh towards Dulte,23.63797,93.078826,,,,Active
MZ/MAM/84A10/2015/144,Mizoram,Mamit, ,"South of Kanghmun, PMGSY-Kanghmun - Darung",23.519139,92.5795,,,,Active
MZ/CHA/84E02/2017/0111,Mizoram,Champhai, ,10.5km S of Dulte,23.626738,93.033627,,,,Active
MZ/MAM/84A05/2020/12,Mizoram,Mamit,Serhmun-Bungmun section slide 2,Serhmun-Bungmun-Kawrtethaeveng  road section,23.84,92.37,,,,Suspended
MZ/KOL/83D15/2020/26,Mizoram,Kolasib,N. Hlimen slide 11,N. Hlimen-Saipum road section,24.34,92.84,,,,Suspended
MZ/AIZ/84E01/2017/67,Mizoram,Aizawl, ,23 km from Phuaibuang towards Tuivai river,23.853333,93.12458,,,,Inactive
MZ/LUN/84A16/2018/3,Mizoram,Lunglei, ,Haulawng-Bualpui V. Section,23.084101,92.795685,,,,Suspended
MZ/SAI/84F03/2020/26,Mizoram,Saiha,East Saihtah slide 1,2 Km East Saihtah on PMGSY Saihta - Parvatui road,22.34,93.13,,,,Stabilized
MZ/CHA/84E08/2017/8,Mizoram,Champhai, ,5 km towards Leithum from Dungtlang,23.21475,93.261139,,,,Active
MZ/AIZ/84A11/2016/96,Mizoram,Aizawl, ,"About 200m West of Smalukhai, SH-Sialsuk-Samlukhai-Damdia Road",23.413501,92.725781,,,,Active
MZ/LAW/84B15/2018/8,Mizoram,Lawngtlai, ,Along NH 54,22.458916,92.886108,,,,Suspended
MZ/CHA/84E01/2017/11,Mizoram,Champhai, ,KawlbemNgopa section,23.874056,93.244469,,,,Suspended
MZ/CHA/84E01/2017/48,Mizoram,Champhai, ,"Ngopa village, 0 point to Tuivai river",23.885279,93.207726,,,,Active
MZ/AIZ/84A10/2015/215,Mizoram,Aizawl, ,"500m SW of New Secreteriat, Aizawl (Near GSI Site)",23.727639,92.703083,,,,Active
MZ/LUN/84A16/2018/81,Mizoram,Lunglei, ,South of Thiltlang Village (NH 54),23.002401,92.923904,,,,Suspended
MZ/LUN/84B13/2018/24,Mizoram,Lunglei, ,Chumkhum -Phairungkai,22.823553,92.628441,,,,Active
MZ/MAM/84A10/2015/150,Mizoram,Mamit, ,1.3 Km South of Lungphun; PMGSY-Kanghmun - W. Lungdar,23.588472,92.599,,,,Active
MZ/SER/84A15/2016/13,Mizoram,Serchhip, ,"About 1.10km Southwest of Serchhip-Bungtlang junction,SH-Thenzawl-Serchhip Road.",23.285967,92.856546,,,,Reactivated
MZ/SAI/84B15/2018/43,Mizoram,Saiha, ,Lawngtlai to Saiha road,22.483999,92.954002,,,,Suspended
MZ/CHA/84E02/2017/0089,Mizoram,Champhai, ,5km towards chimluang project road from junction,23.635122,93.065289,,,,Active
MZ/CHA/84E07/2017/83,Mizoram,Champhai,Zokhawthar slide 4,Zakhowthar Melbuk Rd,23.375634,93.384499,,,,Active
MZ/SER/84A15/2016/123,Mizoram,Aizawl, ,"About 15.7km North of Thenzawl, SH-Aizawl-Thenzawl-Lunglei Road",23.349857,92.780208,,,,Reactivated
MZ/LAW/84B15/2018/19,Mizoram,Lawngtlai, ,Multi- Modal Road,22.395,92.860001,,,,Active
MZ/LAW/84B15/2018/37,Mizoram,Lawngtlai, ,Vathuampui Road,22.326,92.771004,,,,Active
MZ/MAM/83D08/2020/14,Mizoram,Mamit,North Bungthuan slide,"Northern tip of Bungthuan village, near Bridge",24.19,92.33,,,,Suspended
MZ/CHA/84E07/2017/10,Mizoram,Champhai,Zokhawthar slide 2,Indo Myanmar boarder road (north of Mualkawi),23.43179,93.339128,,,,Active
MZ/MAM/84A10/2015/143,Mizoram,Mamit, ,"South of Kanghmun, PMGSY-Kanghmun - Darung",23.531417,92.573056,,,,Reactivated
MZ/CHA/84E07/2017/91,Mizoram,Champhai, ,Khuangleng area,23.307833,93.311672,,,,Active
MZ/LUN/84A16/2018/9,Mizoram,Lunglei, ,Haulawng-Bualpui V. Section,23.111111,92.789719,,,,Suspended
MZ/LUN/84B09/2018/8,Mizoram,Lunglei, ,Haurang-Pachang road,22.870518,92.703873,,,,Active
MZ/CHA/84E03/2017/31,Mizoram,Champhai, ,N of Sialhawk,23.340389,93.102306,,,,Active
MZ/LUN/84A12/2018/61,Mizoram,Lunglei, ,Tleu-Thenhlum Section,23.189917,92.54953,,,,Inactive
MZ/AIZ/84A14/2015/97,Mizoram,Aizawl, ,"5.3 km south of Dilkhan village, Saitual - Dilkhan Rd",23.720833,92.978,,,,Active
MZ/LUN/84B13/2018/56,Mizoram,Lunglei, ,S of Zobawk village,22.853046,92.81588,,,,Active
MZ/LAW/84B14/2018/48,Mizoram,Lawngtlai, ,Lawngtlai to Ngengpuikai Road,22.535999,92.860001,,,,Suspended
MZ/LAW/84B10/2020/34,Mizoram,Lawngtlai,Ngharum to Buisek road slide,Ngharum to Buisek road,22.68,92.58,,,,Suspended
MZ/KOL/83D12/2016/16,Mizoram,Kolasib, ,towards chimluang suam,24.23782,92.612062,,,,Active
MZ/AIZ/84A11/2016/102,Mizoram,Aizawl, ,"About 15km south of Damdia, SH-Sialsuk-Samlukhai-Damdia Road",23.442296,92.695903,,,,Active
MZ/LUN/84B05/2020/8,Mizoram,Lunglei,SE of Tlabung slide 2,10.2 km SE of Tlabung on SH- Tlabung -Tiperghat road,22.87,92.48,,,,Active
MZ/AIZ/84A10/2015/233,Mizoram,Aizawl, ,"Kulukawn, Melthum - Tlangnuam - Kulikawn Rd",23.706667,92.714694,,,,Stabilized
MZ/LAW/84B10/2020/31,Mizoram,Lawngtlai,Montola slide 2,Montola,22.68,92.59,,,,Active
MZ/LUN/84A12/2018/76,Mizoram,Lunglei, ,Tuisen Bolia-Thenhlum Section,23.083221,92.556969,,,,Suspended
MZ/CHA/84E07/2017/48,Mizoram,Champhai, ,Champhai  Zokhawthar Bypass road,23.462667,93.317472,,,,Active
MZ/CHA/84E03/2017/64,Mizoram,Champhai,Khawhai slide,Khawhai  Tlangpui road.,23.322995,93.092151,,,,Active
MZ/MAM/84A10/2015/139,Mizoram,Mamit, ,"South of Kanghmun, PMGSY-Kanghmun - Darung",23.546,92.574556,,,,Active
MZ/LUN/84A12/2018/55,Mizoram,Lunglei, ,West of Tleu Village along Bunghmun-Tleu road Section,23.208918,92.518692,,,,Reactivated
MZ/CHA/84E05/2017/30,Mizoram,Champhai, ,KhuangphahVaikhawtlang section,23.790138,93.394447,,,,Abandoned
MZ/SER/84A15/2016/128,Mizoram,Serchhip, ,"Southwest of Hmuntha, PMGSY Chhingchhip-Hmuntha Road",23.476232,92.913652,,,,Relict
MZ/LAW/84B15/2018/2,Mizoram,Lawngtlai, ,1 km south of Saikah,22.45138,92.911942,,,,Suspended
MZ/LAW/84B11/2020/1,Mizoram,Lawngtlai,South Bungtlang to Hmunnuam road slide 1,South Bungtlang to Hmunnuam road,22.41,92.75,,,,Active
MZ/MAM/84A10/2015/176,Mizoram,Mamit, ,"North of W Lungdar, PMGSY Darung - W Lungdar - Chungtlang - Rulpuihlim",23.657194,92.5905,,,,Active
MZ/LUN/84B13/2018/61,Mizoram,Lunglei, ,Zobawk village,22.865692,92.825745,,,,Active
MZ/LUN/84A16/2018/32,Mizoram,Lunglei, ,East of Rawpui (kachha road),23.143888,92.909447,,,,Suspended
MZ/SER/84A15/2016/70,Mizoram,Serchhip, ,"Southwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.443793,92.862106,,,,Active
MZ/AIZ/83D16/2016/63,Mizoram,Aizawl, ,2km S. Of Bukpui village,24.070285,92.787738,,,,Active
MZ/LUN/84A16/2018/61,Mizoram,Lunglei, ,Tarpho-Hnathial Section,23.003361,92.962914,,,,Suspended
MZ/SER/84A15/2016/84,Mizoram,Serchhip, ,"Mualpui Veng, Chhinchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.477108,92.857281,,,,Active
MZ/LUN/84A12/2018/36,Mizoram,Lunglei, ,Serte-Sertlangpui Section,23.094528,92.695808,,,,Suspended
MZ/AIZ/83D16/2016/87,Mizoram,Aizawl, ,7km  south of Ratu,24.078041,92.914114,,,,Stabilized
MIZ/AIZ/84A09/2016/118,Mizoram,Kolasib, ,"Aizaw-Silchar road,6 km milestone S of Kawnpui",23.997222,92.681722,,,,Suspended
MZ/SAI/84F03/2020/19,Mizoram,Saiha,North of Tlabung slide 1,4 km North of Tlabung on PMGSY Tlabung-Diblibagh  road,22.36,93.05,,,,Suspended
MZ/LUN/84A11/2017/136,Mizoram,Lunglei, ,"North of Buarpui, SH-Aibawk-Darlung- Buarpui-Lunglei Road",23.302106,92.649524,,,,Active
MZ/AIZ/84A10/2015/203,Mizoram,Aizawl, ,"Mission Veng, Tlawng - Aizawl Rd",23.716111,92.712611,,,,Dormant
MZ/LAW/84B11/2020/29,Mizoram,Lawngtlai,Vaseikai to Parva road slide 2,Vaseikai to Parva road,22.31,92.63,,,,Suspended
MZ/MAM/84A10/2015/134,Mizoram,Mamit, ,"Chungtlang, SH-Reiek- Mamit-Aizawl",23.684472,92.573694,,,,Active
MIZ/AIZ/84A09/2016/114,Mizoram,Kolasib, ,"Aizaw-Silchar road, S of Kawnpui",23.979472,92.684139,,,,Dormant
MZ/CHA/84E02/2017/0121,Mizoram,Champhai, ,Towards Saichal from hliappui,23.749805,93.099227,,,,Active
MIZ/AIZ/84A09/2016/117,Mizoram,Kolasib, ,Aizaw-Silchar road,23.99016,92.68075,,,,Dormant
MIZ/AIZ/84A13/2016/38,Mizoram,Aizawl, ,~ 10-15 m from previous location,23.822086,92.826497,,,,Suspended
MZ/KOL/83D15/2020/42,Mizoram,Kolasib,Saipum-Saiphai section slide 4,Saipum-Saiphai village road section,24.37,92.81,,,,Suspended
MZ/LAW/84B12/2020/14,Mizoram,Lawngtlai,Chhippui village slide 3,Chhippui village,22.18,92.61,,,,Active
MZ/AIZ/84A10/2015/73,Mizoram,Aizawl, ,"About 3km North of Hungohmun, SH-Aizawl - Lunglei road",23.670556,92.728528,,,,Active
MZ/LAW/84B15/2018/12,Mizoram,Lawngtlai, ,Multi- Modal Road,22.475,92.877998,,,,Suspended
MZ/KOL/83D15/2020/22,Mizoram,Kolasib,N. Hlimen slide 7,N. Hlimen-Saipum road section,24.33,92.84,,,,Active
MIZ/AIZ/84A13/2016/132,Mizoram,Aizawl, ,SE of Sawleng,23.95942,92.943345,,,,Active
MIZO/LUN/84B13/2005/E-18,Mizoram,Lunglei,Lunglei-6 slide, ,22.89061,92.73033,,,, 
MZ/LUN/84B09/2018/15,Mizoram,Lunglei, ,4.9km N of Luangmual,22.884092,92.736252,,,,Active
MZ/MAM/84A05/2020/15,Mizoram,Mamit,Mualthuam- Kawrtethawveng road section slide 3,Mualthuam- Kawrtethawveng road section,23.86,92.37,,,,Active
MIZO/LUN/84B13/2005/E-23,Mizoram,Lunglei,Lunglei-10 slide, ,22.83653,92.80092,,,, 
MZ/AIZ/84E02/2017/34,Mizoram,Aizawl, ,16.5 km E of Keifang (Kawlkulh road),23.68054,93.020091,,,,Active
MZ/MAM/84A05/2020/7,Mizoram,Mamit,Mamit road slide,Junction between NH-108 bypass and Mamit road,23.88,92.5,,,,Active
MZ/LUN/84A12/2018/44,Mizoram,Lunglei, ,Sertlangpui-Kawlhawk section (PMGSY road),23.184711,92.679962,,,,Suspended
MZ/LUN/84B09/2018/14,Mizoram,Lunglei, ,5km N of Luangmual,22.883968,92.735397,,,,Active
MZ/AIZ/84E01/2017/111,Mizoram,Aizawl, ,SuangpuilawnVanbawng,23.992805,93.043251,,,,Suspended
MZ/AIZ/83D16/2016/96,Mizoram,Aizawl, ,Sunhluchip,24.066822,92.893593,,,,Active
MZ/AIZ/84A10/2015/187,Mizoram,Aizawl, ,"Luangmual, Mizoram Univ. - Aizawl via NH 44A",23.745083,92.6955,,,,Active
MZ/AIZ/83D16/2016/111,Mizoram,Aizawl, ,N. Of New Vervek,24.197474,92.947295,,,,Active
MZ/SER/84A15/2016/33,Mizoram,Serchhip, ,"2km from Chhiahtlang, near 11km Milestone (Chhingchhip), NH-54 Aizawl-Serchhip-Lunglei Road",23.405305,92.851014,,,,Dormant
MZ/SAI/84B15/2018/49,Mizoram,Saiha, ,"A.R. Camp, Saiha",22.485666,92.985825,,,,Suspended
MZ/SER/84A15/2016/10,Mizoram,Serchhip, ,"Near K.H  Quarry,  SH-Thenzawl-Serchhip road",23.283951,92.852551,,,,Active
MZ/SER/84F01/2018/13,Mizoram,Champhai, ,1.5Km South of Dungtlang Village on SH Khawbung-Champhai Road,23.182417,93.246498,,,,Stabilized
MZ/AIZ/83D16/2016/79,Mizoram,Aizawl, ,4km south of Sailutar,24.056205,92.916817,,,,Stabilized
MZ/LUN/84B05/2020/32,Mizoram,Lunglei,Diblibagh village slide 2,Diblibagh village near the Ferry point of Karnaphuli River,22.93,92.5,,,,Stabilized
MZ/SAI/84F03/2020/23,Mizoram,Saiha,Bawnveng Village slide 1,Near Bawnveng Village,22.44,93.1,,,,Active
MZ/LAW/84B15/2018/36,Mizoram,Lawngtlai, ,Vathuampui Road,22.328888,92.769997,,,,Suspended
MZ/AIZ/84E01/2017/100,Mizoram,Aizawl, ,Near Phullen,23.844444,93.051361,,,,Suspended
MZ/KOL/83D12/2020/1,Mizoram,Kolasib,Bairabi bridge slide,Bairabi (near Tlawng river bridge),24.18,92.54,,,,Suspended
MZ/LUN/84A12/2018/18,Mizoram,Lunglei, ,Thuampui-S. Lungdai Section,23.045416,92.705612,,,,Suspended
MZ/SER/84F01/2018/15,Mizoram,Champhai, ,5.5Km South of Dungtlang Village on SH Khawlung-Champhai Road,23.183584,93.235031,,,,Stabilized
MZ/AIZ/84A10/2015/214,Mizoram,Aizawl, ,"Govt Complex, Aizawl, Govt Complex - Mizoram university Rd via Zonuam",23.736778,92.694528,,,,Dormant
MZ/MAM/84A10/2015/156,Mizoram,Mamit, ,"East of Khawrihnin; Agri-link Road Tlawng river,  Agri-link Road",23.619583,92.634417,,,,Active
MIZ/AIZ/84A09/2016/97,Mizoram,Mamit, ,Lengpui-Mamit road on NH 44A,23.805313,92.592663,,,,Suspended
MZ/AIZ/84A14/2015/106,Mizoram,Aizawl, ,2 km south of Keifang village on SH Keifang-Seling road near water reservoir,23.658944,92.964056,,,,Active
MIZO/LUN/84B09/2005/E-11,Mizoram,Lunglei,Hawruang-5 slide, ,22.88408,92.72978,,,, 
MZ/LUN/84B10/2020/49,Mizoram,Lunglei,Chawngte P to Ruallalung road slide 2,Chawngte P to Ruallalung road,22.64,92.66,,,,Suspended
MZ/LAW/84B10/2020/39,Mizoram,Lawngtlai,Ugadasury slide,Ugadasury,22.68,92.56,,,,Suspended
MIZ/AIZ/84A13/2016/30,Mizoram,Aizawl, ,11 km Khawruhlian milestone towards Sesawng on NH 150,23.887333,92.851111,,,,Active
MZ/LAW/84B14/2018/35,Mizoram,Lawngtlai, ,Multi- Modal Road,22.528,92.896004,,,,Stabilized
MZ/SAI/84B15/2018/47,Mizoram,Saiha, ,Outskirts of Saiha,22.496,92.975998,,,,Active
MZ/LUN/84A12/2018/35,Mizoram,Lunglei, ,Serte-Sertlangpui Section,23.091749,92.695419,,,,Suspended
MZ/LAW/84B11/2020/10,Mizoram,Lawngtlai,Bungtlang S to Sekulhkai road slide 5,Bungtlang S to Sekulhkai road,22.33,92.74,,,,Suspended
MZ/CHA/84E08/2017/27,Mizoram,Champhai, ,FarkawnSamthang Rd,23.145214,93.287063,,,,Active
MZ/AIZ/83D16/2016/78,Mizoram,Aizawl, ,6km south of Sailutar,24.037574,92.922489,,,,Active
MZ/CHA/84E07/2017/96,Mizoram,Champhai, ,MelbukMulkawi Rd,23.391983,93.376078,,,,Active
MZ/LAW/84B11/2020/16,Mizoram,Lawngtlai,M Kawnpui slide,M Kawnpui,22.34,92.71,,,,Active
MZ/CHA/84E07/2017/111,Mizoram,Champhai, ,4.8 km south of Mualkawi,23.404207,93.318763,,,,Relict
MZ/SER/84E03/2017/12,Mizoram,Serchhip, ,Rullam Road,23.470139,93.025944,,,,Active
MZ/SER/84A15/2016/120,Mizoram,Serchhip, ,"Northwest of Thenzawl, SH-Thenzawl-Buarpui Road",23.297637,92.74119,,,,Active
MZ/LAW/84B11/2020/44,Mizoram,Lawngtlai,Vaseitlang II slide,Vaseitlang II,22.39,92.61,,,,Suspended
MIZ/AIZ/84A10/2016/102,Mizoram,Mamit, ,"Rawpuichhip-Mamit road, NH 44A",23.767139,92.533889,,,,Dormant
MZ/LAW/84B14/2019/7,Mizoram,Lawngtlai, ,Outside Lungtian village,22.704,92.985001,,,,Suspended
MZ/LUN/84A12/2018/41,Mizoram,Lunglei, ,Sertlangpui-Kawlhawk section (PMGSY road),23.147697,92.687386,,,,Suspended
MZ/SAI/84B15/2018/44,Mizoram,Saiha, ,Lawngtlai to Saiha road,22.487,92.964996,,,,Suspended
MIZ/AIZ/84A09/2016/125,Mizoram,Aizawl, ,Towards Piggery Farm,23.855092,92.666553,,,,Suspended
MZ/LUN/84B10/2020/79,Mizoram,Lunglei,Zehtet to Mautlang road slide 2,Zehtet to Mautlang road,22.65,92.71,,,,Active
MZ/LUN/84A12/2018/62,Mizoram,Lunglei, ,Near Kao river along Tleu-Thenhlum Section,23.189638,92.549889,,,,Suspended
MZ/LUN/84A12/2018/38,Mizoram,Lunglei, ,Serte-Sertlangpui Section,23.107222,92.693054,,,,Suspended
MZ/CHA/84E07/2017/55,Mizoram,Champhai, ,NW of ChhungteKhua along Aizawl  Champhai road,23.484639,93.278222,,,,Active
MZ/LUN/84A16/2018/85,Mizoram,Lunglei, ,Lunglei-Aizawl road,23.016111,92.764168,,,,Suspended
MZ/CHA/84E03/2017/68,Mizoram,Champhai,Khawhai slide,Khawhai  Tung Tan road,23.381167,93.112917,,,,Active
MZ/SER/84E03/2017/3,Mizoram,Serchhip, ,Rullam village,23.456861,93.006694,,,,Active
MZ/CHA/84E07/2017/110,Mizoram,Champhai,Khuangleng slide,Khuangleng,23.306444,93.311639,,,,Active
MZ/KOL/83D12/2016/3,Mizoram,Kolasib, ,kolasib nh54 near rb motors,24.211504,92.679258,,,,Active
MZ/CHA/84E02/2017/20,Mizoram,Champhai, ,4km NW of Tuisen bridge,23.583574,93.09659,,,,Active
MZ/LUNG/84B14/2018/25,Mizoram,Lunglei, ,"NH 54
",22.688,92.842003,,,,Active
MZ/SER/84F01/2018/12,Mizoram,Champhai, ,2.5Km South West of Khawbung on SH Khawbung-Biate Road,23.181417,93.197586,,,,Active
MZ/AIZ/84A11/2016/105,Mizoram,Aizawl, ,About 1km West of Maubuang along Samlukhai- Damdia road,23.491004,92.696873,,,,Active
MZ/AIZ/83D16/2016/43,Mizoram,Aizawl, ,North Chaltlang,24.036893,92.771278,,,,Stabilized
MZ/LAW/84B11/2020/51,Mizoram,Lawngtlai,Chawngte C to Longpuighat slide,Chawngte C to Longpuighat road,22.47,92.63,,,,Suspended
MZ/AIZ/83D16/2016/51,Mizoram,Aizawl, ,N of Bukpui,24.102008,92.791628,,,,Active
MIZ/MAM/84A09/2016/134,Mizoram,Mamit, ,Hunther area,23.833698,92.650724,,,,Suspended
MZ/LUN/84B13/2018/57,Mizoram,Lunglei, ,E Rotlang- S. Mualthuam,22.861877,92.897736,,,,Active
MZ/SAI/84F04/2020/13,Mizoram,Saiha,South of Laki slide,South of Laki village,22.14,93,,,,Suspended
MIZ/AIZ/84A13/2016/11,Mizoram,Aizawl, ,1.5 km S of Kepran,23.9395,92.927889,,,,Active
MZ/SAI/84B15/2018/54,Mizoram,Saiha, ,"Zero Point to Kawlchaw E
",22.455999,92.948997,,,,Suspended
MZ/LUN/84B13/2018/83,Mizoram,Lunglei, ,Darzo-Tuipui D (Hnathail 20Km stone),22.891706,92.950081,,,,Active
MZ/AIZ/84A11/2016/111,Mizoram,Aizawl, ,"About 500m of Sialsuk Junction towards Thenzawl, SH-Aizawl-Thenzawl-Lunglei Road",23.393332,92.758148,,,,Reactivated
MZ/CHA/84E06/2017/3,Mizoram,Champhai, ,11.5km N of Vapar,23.657642,93.349683,,,,Active
MZ/LUN/84A12/2018/57,Mizoram,Lunglei, ,Tleu Village (East boundary/outskirts),23.205961,92.538406,,,,Reactivated
MIZ/AIZ/84A13/2016/5,Mizoram,Aizawl, ,"near Vanzao, ~400m from previous location",23.844165,92.930006,,,,Active
MZ/AIZ/84A10/2015/226,Mizoram,Aizawl, ,Ramhlun Vengthar,23.742861,92.725389,,,,Dormant
MZ/CHA/84E03/2017/79,Mizoram,Champhai, ,Khawhai  Khawzawl road,23.418808,93.163009,,,,Active
MZ/LAW/84B11/2020/22,Mizoram,Lawngtlai,M Kawnpui to Saibawh road slide 6,M Kawnpui to Saibawh road,22.34,92.74,,,,Active
MZ/KLS/83D11/2020/6,Mizoram,Kolasib,Omloi slide,Bukvannei- Saihapui K road,24.29,92.65,,,,Active
MZ/LAW/84B12/2020/3,Mizoram,Lawngtlai,Damdep I slide,Damdep I,22.24,92.62,,,,Suspended
